rank,feature,tp_mean,fn_mean,cohens_d,abs_cohens_d
39,feature_113,-11.128260256109924,-11.28565436796619,-0.4199590985146682,0.4199590985146682
40,feature_33,773.2734385545209,781.7799722289705,0.41707119347528165,0.41707119347528165
41,feature_333,23.439102154671712,24.162165271371713,0.41682643097129646,0.41682643097129646
42,feature_387,0.20862364473039446,0.2064406428807899,-0.4155344600325708,0.4155344600325708
43,feature_285,360.22254601682096,340.52422431276403,-0.4113881841840972,0.4113881841840972
44,feature_209,2863.897775559431,3047.679449197933,0.41059971512313265,0.41059971512313265
45,feature_495,328.6418095630205,313.52399782703804,-0.4083452565898269,0.4083452565898269
46,feature_164,1748.3323233639444,1692.284427643381,-0.4082064813905022,0.4082064813905022
47,feature_295,0.3406986073786638,0.33306794499832776,-0.4074282194652738,0.4074282194652738
48,feature_475,394.78662018454907,403.7235400782817,0.40619599160168485,0.40619599160168485
49,feature_225,0.19812964551983428,0.18769622168970454,-0.40357245091876154,0.40357245091876154
50,feature_243,1076.889090158615,1023.6356763844059,-0.40352818813514396,0.40352818813514396
51,feature_474,21.119483084492032,21.67487857468301,0.40243119947949196,0.40243119947949196
52,feature_397,-2410.7950055858155,-2284.6288387796967,0.40209146067614254,0.40209146067614254
53,feature_57,0.2759331185188757,0.2911616800378104,0.3991358140809064,0.3991358140809064
54,feature_169,3.020610666943904,3.2049969219226155,0.39846826609059,0.39846826609059
55,feature_255,1.7294244560703278,1.6716189648467403,-0.39791945668202944,0.39791945668202944
56,feature_244,216.47166480336793,220.4485991480483,0.3975162036820355,0.3975162036820355
57,feature_171,2471.100991553447,2399.8435450945944,-0.39733141564615754,0.39733141564615754
58,feature_231,1.2671127287784667,1.339236795158798,0.3961760573815347,0.3961760573815347
59,feature_204,0.23258234836519912,0.24144165244006238,0.3956229065078707,0.3956229065078707
