rank,feature,tn_mean,fp_mean,cohens_d,abs_cohens_d
80,feature_190,3.0689386006611086,3.2431651086598685,0.3789218291088572,0.3789218291088572
81,feature_268,545.7992708705524,556.1865414065168,0.3762087438356265,0.3762087438356265
82,feature_388,0.8468998072253636,0.8391351240818947,-0.3751082149694092,0.3751082149694092
83,feature_450,391.57501832682425,387.59676793062727,-0.37198031093108536,0.37198031093108536
84,feature_276,1.2995389219471571,1.31746208211845,0.36933461992982947,0.36933461992982947
85,feature_164,1678.4827908928967,1723.2762316328553,0.36645922962147753,0.36645922962147753
86,feature_480,-1.607705282451511,-1.524333631497546,0.365012590854806,0.365012590854806
87,feature_65,0.35444455775915257,0.360650955666274,0.3642528815215823,0.3642528815215823
88,feature_174,-2.1556014204008758,-2.1736882318932182,-0.3627302497670599,0.3627302497670599
89,feature_323,153.86031515269235,156.28604897033463,0.3581535544715909,0.3581535544715909
90,feature_344,0.5054200332453345,0.4965638973323783,-0.356982981566047,0.356982981566047
91,feature_317,-7.613984662325517,-7.3600721763479955,0.35656547448122716,0.35656547448122716
92,feature_199,18.04513258844164,18.2054654715739,0.35464029496723093,0.35464029496723093
93,feature_367,-2.6905056692513334,-2.6453657375829756,0.3539236582181251,0.3539236582181251
